order_id,customer_id,order_date,order_status,sales_channel,shipping_city,courier_name,payment_method,promo_code
UB-000294,C00535,2025-10-08,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-000295,C01241,2025-08-19,Completed,Marketplace,Lahore,BlueLine,Wallet,FREESHIP
UB-000296,C01057,2024-02-28,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-000297,C00531,2024-04-02,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,FREESHIP
UB-000298,C01329,2024-09-29,Completed,Mobile App,Islamabad,RapidGo,Card,
UB-000299,C00246,2025-05-30,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000300,C00609,2024-04-07,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-000301,C01562,2024-12-12,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-000302,C01405,2024-04-10,Completed,Web,Rawalpindi,RapidGo,Card,SAVE15
UB-000303,C00324,2024-03-21,Completed,Web,Rawalpindi,SwiftEx,Card,SAVE15
UB-000304,C01017,2025-08-16,Returned,Marketplace,Karachi,BlueLine,Cash on Delivery,APP5
UB-000305,C00085,2024-11-10,Completed,Mobile App,Faisalabad,SwiftEx,Card,
UB-000306,C00690,2025-05-21,Cancelled,Web,Karachi,Store Pickup,Cash on Delivery,APP5
UB-000307,C00345,2024-01-14,Completed,Mobile App,Peshawar,RapidGo,Bank Transfer,
UB-000308,C00709,2024-10-16,Completed,Marketplace,Rawalpindi,BlueLine,Wallet,
UB-000309,C00278,2024-12-05,Completed,Mobile App,Islamabad,RapidGo,Card,
UB-000310,C00529,2025-12-09,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000311,C01029,2024-01-06,Cancelled,Mobile App,Rawalpindi,RapidGo,Card,
UB-000312,C00357,2024-12-13,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000313,C01371,2025-08-14,Completed,Mobile App,Islamabad,BlueLine,Card,
UB-000314,C00303,2024-03-09,Completed,Mobile App,Karachi,RapidGo,Wallet,
UB-000315,C00920,2024-05-25,Completed,Marketplace,Rawalpindi,RapidGo,Cash on Delivery,
UB-000316,C00503,2025-05-30,Completed,Marketplace,Lahore,Store Pickup,Card,
UB-000317,C01378,2024-06-25,Completed,Mobile App,Peshawar,BlueLine,Card,APP5
UB-000318,C00207,2025-01-14,Completed,Mobile App,Islamabad,BlueLine,Card,SAVE15
UB-000319,C00983,2025-10-10,Completed,Mobile App,Karachi,SwiftEx,Card,APP5
UB-000320,C00082,2025-11-23,Completed,Web,Peshawar,SwiftEx,Card,WELCOME10
UB-000321,C00172,2024-11-13,Completed,Marketplace,Peshawar,RapidGo,Cash on Delivery,APP5
UB-000322,C00897,2024-12-25,Completed,Web,Karachi,BlueLine,Cash on Delivery,
UB-000323,C00594,2024-08-11,Completed,Web,Faisalabad,SwiftEx,Cash on Delivery,
UB-000324,C00018,2024-12-19,Completed,Web,Lahore,RapidGo,Cash on Delivery,
UB-000325,C01561,2024-02-18,Completed,Mobile App,Lahore,SwiftEx,Card,
UB-000326,C00489,2025-10-04,Completed,Web,Rawalpindi,RapidGo,Bank Transfer,WELCOME10
UB-000327,C00775,2025-03-18,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000328,C00452,2024-12-30,Completed,Web,Karachi,SwiftEx,Card,
UB-000329,C00221,2025-07-18,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,APP5
UB-000330,C00980,2024-04-04,Completed,Marketplace,Islamabad,RapidGo,Card,
UB-000331,C00137,2024-01-22,Completed,Mobile App,Rawalpindi,SwiftEx,Card,APP5
UB-000332,C01017,2025-12-23,Completed,Web,Karachi,RapidGo,Card,
UB-000333,C00999,2025-10-18,Completed,Mobile App,Rawalpindi,SwiftEx,Bank Transfer,
UB-000334,C01329,2024-10-05,Completed,Web,Islamabad,RapidGo,Card,
UB-000335,C01387,2024-05-10,Completed,Mobile App,Islamabad,Store Pickup,Card,WELCOME10
UB-000336,C01520,2025-12-04,Completed,Mobile App,Faisalabad,BlueLine,Wallet,
UB-000337,C01079,2025-01-16,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-000338,C00395,2024-01-15,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-000339,C01448,2024-02-17,Completed,Marketplace,Lahore,Store Pickup,Card,SAVE15
UB-000340,C00921,2025-01-23,Completed,Web,Rawalpindi,Store Pickup,Cash on Delivery,
UB-000341,C00649,2025-06-29,Returned,Web,Rawalpindi,RapidGo,Wallet,
UB-000342,C01179,2024-07-15,Completed,Mobile App,Lahore,SwiftEx,Card,
UB-000343,C00295,2025-09-21,Completed,Marketplace,Islamabad,SwiftEx,Wallet,WELCOME10
UB-000344,C00062,2025-08-31,Completed,Web,Peshawar,SwiftEx,Card,
UB-000345,C00683,2024-06-12,Completed,Marketplace,Lahore,SwiftEx,Wallet,
UB-000346,C00954,2024-01-09,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,FREESHIP
UB-000347,C00936,2025-05-12,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,SAVE15
UB-000348,C00935,2024-10-06,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-000349,C00671,2025-04-22,Completed,Web,Rawalpindi,BlueLine,Card,
UB-000350,C00354,2024-09-15,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-000351,C01504,2025-11-22,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-000352,C01370,2025-06-12,Completed,Web,Islamabad,SwiftEx,Bank Transfer,
UB-000353,C00639,2025-03-03,Completed,Mobile App,Rawalpindi,RapidGo,Card,
UB-000354,C01459,2024-02-21,Completed,Marketplace,Rawalpindi,SwiftEx,Card,
UB-000355,C00410,2024-12-10,Cancelled,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000356,C01248,2025-07-08,Completed,Web,Peshawar,BlueLine,Cash on Delivery,
UB-000357,C00350,2024-05-10,Completed,Mobile App,Islamabad,RapidGo,Wallet,
UB-000358,C01476,2025-08-09,Completed,Web,Rawalpindi,Store Pickup,Bank Transfer,APP5
UB-000359,C01346,2024-05-05,Completed,Marketplace,Lahore,BlueLine,Card,
UB-000360,C00603,2025-02-04,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-000361,C00924,2024-04-30,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000362,C01003,2024-01-27,Completed,Web,Lahore,Store Pickup,Card,
UB-000363,C00946,2024-01-16,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-000364,C00750,2024-06-27,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-000365,C00550,2025-02-17,Completed,Web,Peshawar,RapidGo,Cash on Delivery,APP5
UB-000366,C00936,2024-05-24,Completed,Mobile App,Faisalabad,SwiftEx,Bank Transfer,APP5
UB-000367,C00932,2025-09-19,Completed,Web,Lahore,SwiftEx,Card,
UB-000368,C00080,2025-09-11,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,
UB-000369,C00459,2025-09-03,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-000370,C00955,2024-02-11,Completed,Mobile App,Peshawar,BlueLine,Cash on Delivery,
UB-000371,C00016,2024-07-14,Completed,Mobile App,Islamabad,Store Pickup,Bank Transfer,
UB-000372,C00585,2024-03-02,Completed,Marketplace,Islamabad,RapidGo,Cash on Delivery,
UB-000373,C01295,2024-12-15,Returned,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-000374,C01225,2025-01-25,Completed,Mobile App,Islamabad,SwiftEx,Card,APP5
UB-000375,C01062,2025-09-24,Completed,Web,Islamabad,RapidGo,Card,
UB-000376,C01091,2025-11-03,Completed,Mobile App,Lahore,BlueLine,Wallet,
UB-000377,C00698,2024-04-29,Completed,Web,Peshawar,Store Pickup,Cash on Delivery,WELCOME10
UB-000378,C00531,2025-10-23,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-000379,C00554,2024-11-30,Completed,Marketplace,Islamabad,Store Pickup,Card,
UB-000380,C01023,2024-10-01,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,SAVE15
UB-000381,C00755,2024-10-28,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-000382,C01201,2025-12-02,Completed,Web,Islamabad,BlueLine,Wallet,
UB-000383,C01512,2025-11-14,Cancelled,Web,Karachi,SwiftEx,Cash on Delivery,
UB-000384,C01254,2025-01-23,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000385,C00318,2025-04-15,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,
UB-000386,C01123,2025-01-13,Completed,Web,Peshawar,Store Pickup,Cash on Delivery,
UB-000387,C01185,2025-07-02,Returned,Mobile App,Faisalabad,RapidGo,Cash on Delivery,
UB-000388,C00904,2025-01-22,Completed,Web,Karachi,BlueLine,Card,APP5
UB-000389,C01119,2025-10-24,Completed,Mobile App,Faisalabad,Store Pickup,Bank Transfer,
UB-000390,C00844,2024-04-01,Completed,Marketplace,Faisalabad,BlueLine,Card,WELCOME10
UB-000391,C01169,2024-07-24,Cancelled,Web,Islamabad,SwiftEx,Cash on Delivery,FREESHIP
UB-000392,C01546,2025-10-02,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-000393,C00609,2024-03-02,Completed,Mobile App,Islamabad,Store Pickup,Card,
UB-000394,C00342,2025-07-09,Completed,Web,Lahore,BlueLine,Wallet,FREESHIP
UB-000395,C00136,2025-09-25,Returned,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-000396,C00798,2025-11-01,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,
UB-000397,C01158,2025-03-21,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-000398,C00864,2025-07-21,Completed,Mobile App,Islamabad,BlueLine,Card,FREESHIP
UB-000399,C01081,2025-04-19,Completed,Mobile App,Faisalabad,BlueLine,Wallet,
UB-000400,C01458,2025-08-10,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,APP5
UB-000401,C01506,2024-09-18,Returned,Web,Rawalpindi,Store Pickup,Wallet,FREESHIP
UB-000402,C00676,2024-04-06,Completed,Mobile App,Lahore,BlueLine,Wallet,
UB-000403,C01359,2025-09-02,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-000404,C01202,2024-07-07,Completed,Mobile App,Karachi,BlueLine,Card,
UB-000405,C01105,2025-09-19,Returned,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-000406,C01436,2025-05-17,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-000407,C00644,2025-05-11,Completed,Mobile App,Faisalabad,RapidGo,Cash on Delivery,FREESHIP
UB-000408,C00728,2025-09-25,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-000409,C01054,2024-10-23,Completed,Web,Islamabad,RapidGo,Card,
UB-000410,C01412,2025-01-21,Completed,Mobile App,Lahore,Store Pickup,Bank Transfer,
UB-000411,C00766,2024-06-14,Completed,Marketplace,Lahore,BlueLine,Card,
UB-000412,C01307,2024-12-12,Completed,Marketplace,Lahore,BlueLine,Wallet,APP5
UB-000413,C00773,2025-09-08,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-000414,C00273,2024-04-20,Completed,Web,Karachi,RapidGo,Cash on Delivery,APP5
UB-000415,C00698,2024-03-06,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,FREESHIP
UB-000416,C01451,2024-07-27,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-000417,C01010,2025-01-10,Completed,Mobile App,Islamabad,SwiftEx,Wallet,
UB-000418,C00253,2025-04-06,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-000419,C00624,2024-11-30,Completed,Mobile App,Islamabad,BlueLine,Card,
UB-000420,C00863,2024-06-12,Completed,Web,Karachi,Store Pickup,Wallet,FREESHIP
UB-000421,C00134,2024-01-22,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-000422,C01297,2025-11-22,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000423,C00746,2024-05-07,Completed,Mobile App,Karachi,Store Pickup,Card,SAVE15
UB-000424,C01524,2024-11-23,Completed,Marketplace,Peshawar,BlueLine,Cash on Delivery,
UB-000425,C00445,2025-04-17,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-000426,C00014,2025-07-24,Completed,Marketplace,Rawalpindi,RapidGo,Wallet,
UB-000427,C00679,2025-07-08,Cancelled,Mobile App,Lahore,RapidGo,Bank Transfer,WELCOME10
UB-000428,C01586,2025-02-23,Completed,Web,Islamabad,RapidGo,Card,
UB-000429,C00622,2025-03-07,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-000430,C00402,2025-03-09,Completed,Web,Karachi,SwiftEx,Wallet,
UB-000431,C01228,2025-08-02,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-000432,C01356,2024-09-05,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-000433,C01571,2024-05-08,Completed,Mobile App,Islamabad,Store Pickup,Card,
UB-000434,C00521,2025-01-02,Completed,Mobile App,Peshawar,BlueLine,Bank Transfer,
UB-000435,C00318,2024-01-05,Completed,Mobile App,Peshawar,SwiftEx,Cash on Delivery,
UB-000436,C00414,2025-03-06,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-000437,C00426,2024-05-26,Completed,Web,Islamabad,SwiftEx,Card,
UB-000438,C00444,2025-12-08,Completed,Web,Faisalabad,BlueLine,Cash on Delivery,
UB-000439,C00115,2024-03-23,Completed,Web,Faisalabad,SwiftEx,Card,SAVE15
UB-000440,C00323,2025-08-31,Completed,Mobile App,Peshawar,SwiftEx,Bank Transfer,APP5
UB-000441,C01305,2024-10-21,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,FREESHIP
UB-000442,C00297,2024-04-15,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,FREESHIP
UB-000443,C00654,2024-07-28,Returned,Web,Karachi,SwiftEx,Cash on Delivery,
UB-000444,C01351,2025-04-22,Completed,Mobile App,Islamabad,RapidGo,Card,
UB-000445,C00111,2025-12-12,Completed,Web,Lahore,Store Pickup,Cash on Delivery,
UB-000446,C00777,2025-01-14,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-000447,C01416,2024-03-07,Completed,Mobile App,Rawalpindi,RapidGo,Card,
UB-000448,C00835,2025-09-14,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000449,C00787,2024-01-17,Completed,Web,Islamabad,BlueLine,Card,
UB-000450,C00345,2025-11-11,Completed,Mobile App,Peshawar,Store Pickup,Card,SAVE15
UB-000451,C01475,2025-09-22,Completed,Web,Karachi,BlueLine,Wallet,
UB-000452,C00888,2024-05-30,Completed,Web,Lahore,Store Pickup,Cash on Delivery,
UB-000453,C00319,2024-05-04,Completed,Mobile App,Peshawar,SwiftEx,Card,
UB-000454,C01168,2025-09-28,Completed,Web,Faisalabad,RapidGo,Cash on Delivery,WELCOME10
UB-000455,C00746,2024-03-23,Completed,Mobile App,Karachi,RapidGo,Wallet,FREESHIP
UB-000456,C00175,2025-06-23,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-000457,C00352,2024-01-11,Completed,Web,Faisalabad,Store Pickup,Card,
UB-000458,C00707,2025-05-14,Completed,Web,Peshawar,Store Pickup,Wallet,FREESHIP
UB-000459,C00931,2025-08-28,Completed,Web,Faisalabad,BlueLine,Wallet,APP5
UB-000460,C01337,2025-11-10,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-000461,C01507,2024-08-29,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,
UB-000462,C01013,2025-02-18,Completed,Marketplace,Rawalpindi,RapidGo,Bank Transfer,APP5
UB-000463,C01174,2024-03-19,Cancelled,Web,Faisalabad,SwiftEx,Card,WELCOME10
UB-000464,C01489,2024-02-09,Completed,Web,Lahore,SwiftEx,Card,
UB-000465,C00570,2025-05-28,Completed,Web,Karachi,Store Pickup,Card,FREESHIP
UB-000466,C00394,2025-11-22,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-000467,C00876,2025-04-26,Returned,Web,Rawalpindi,RapidGo,Card,SAVE15
UB-000468,C00441,2024-04-10,Completed,Marketplace,Karachi,RapidGo,Card,WELCOME10
UB-000469,C00276,2024-10-16,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-000470,C00933,2024-03-29,Completed,Mobile App,Karachi,RapidGo,Card,
UB-000471,C00741,2024-02-29,Completed,Marketplace,Karachi,BlueLine,Card,SAVE15
UB-000472,C01582,2025-08-17,Completed,Marketplace,Peshawar,SwiftEx,Wallet,APP5
UB-000473,C00905,2024-08-17,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-000474,C00590,2025-12-21,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-000475,C01501,2025-05-26,Completed,Web,Karachi,Store Pickup,Card,WELCOME10
UB-000476,C00449,2025-09-19,Completed,Web,Islamabad,RapidGo,Cash on Delivery,FREESHIP
UB-000477,C01222,2025-05-19,Cancelled,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-000478,C00557,2024-06-13,Completed,Marketplace,Peshawar,SwiftEx,Cash on Delivery,
UB-000479,C01269,2025-04-12,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,APP5
UB-000480,C00682,2024-05-01,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,WELCOME10
UB-000481,C00774,2024-06-24,Completed,Web,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-000482,C00248,2025-08-12,Completed,Mobile App,Rawalpindi,BlueLine,Card,SAVE15
UB-000483,C00700,2024-09-08,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000484,C01375,2024-04-18,Completed,Web,Lahore,RapidGo,Cash on Delivery,FREESHIP
UB-000485,C00535,2025-06-01,Completed,Web,Karachi,RapidGo,Wallet,
UB-000486,C00190,2024-02-18,Completed,Web,Rawalpindi,SwiftEx,Card,
UB-000487,C00083,2025-08-18,Cancelled,Mobile App,Peshawar,SwiftEx,Wallet,
UB-000488,C01054,2025-01-17,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-000489,C00465,2025-09-04,Completed,Web,Faisalabad,BlueLine,Bank Transfer,
UB-000490,C00227,2024-04-16,Completed,Web,Rawalpindi,RapidGo,Bank Transfer,
UB-000491,C00325,2024-11-28,Completed,Mobile App,Rawalpindi,RapidGo,Card,
UB-000492,C01180,2024-02-09,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-000493,C00841,2025-10-01,Completed,Web,Karachi,RapidGo,Cash on Delivery,WELCOME10
UB-000494,C00072,2025-07-27,Completed,Marketplace,Faisalabad,Store Pickup,Cash on Delivery,APP5
UB-000495,C01073,2025-09-05,Completed,Mobile App,Rawalpindi,Store Pickup,Wallet,
UB-000496,C00361,2025-09-08,Completed,Marketplace,Islamabad,SwiftEx,Cash on Delivery,
UB-000497,C01296,2025-12-10,Returned,Web,Peshawar,SwiftEx,Wallet,SAVE15
UB-000498,C01331,2024-04-29,Returned,Web,Faisalabad,BlueLine,Cash on Delivery,FREESHIP
UB-000499,C00764,2024-02-28,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-000500,C01356,2025-05-21,Returned,Marketplace,Lahore,Store Pickup,Card,
UB-000501,C01522,2024-08-21,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-000502,C00989,2024-04-26,Completed,Mobile App,Peshawar,Store Pickup,Card,
UB-000503,C00719,2025-04-17,Cancelled,Marketplace,Lahore,BlueLine,Cash on Delivery,
UB-000504,C01228,2024-09-24,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000505,C01134,2025-05-01,Completed,Marketplace,Rawalpindi,Store Pickup,Cash on Delivery,
UB-000506,C00799,2025-09-15,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-000507,C00144,2024-12-01,Completed,Marketplace,Faisalabad,SwiftEx,Wallet,
UB-000508,C01485,2025-09-08,Completed,Web,Lahore,Store Pickup,Card,
UB-000509,C00345,2024-03-18,Cancelled,Marketplace,Peshawar,BlueLine,Cash on Delivery,
UB-000510,C00213,2024-03-03,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-000511,C00905,2025-09-23,Completed,Mobile App,Karachi,RapidGo,Card,
UB-000512,C01362,2025-09-11,Completed,Marketplace,Rawalpindi,SwiftEx,Wallet,
UB-000513,C00311,2024-10-17,Completed,Mobile App,Lahore,RapidGo,Wallet,
UB-000514,C01161,2025-05-27,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,APP5
UB-000515,C01250,2024-05-07,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-000516,C01519,2025-02-07,Completed,Marketplace,Lahore,RapidGo,Cash on Delivery,WELCOME10
UB-000517,C00689,2024-03-11,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,
UB-000518,C00134,2025-01-31,Completed,Mobile App,Islamabad,RapidGo,Wallet,
UB-000519,C00216,2025-03-28,Completed,Web,Peshawar,SwiftEx,Card,
UB-000520,C01028,2025-06-27,Completed,Web,Faisalabad,RapidGo,Card,
UB-000521,C01232,2024-07-25,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-000522,C00735,2024-07-13,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-000523,C01309,2025-06-15,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-000524,C00030,2024-06-05,Completed,Mobile App,Islamabad,SwiftEx,Card,
UB-000525,C00118,2024-04-29,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-000526,C01097,2025-03-08,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-000527,C00444,2024-07-02,Completed,Web,Faisalabad,Store Pickup,Cash on Delivery,
UB-000528,C00945,2025-05-13,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-000529,C01142,2024-10-17,Completed,Mobile App,Faisalabad,RapidGo,Cash on Delivery,FREESHIP
UB-000530,C00805,2024-03-10,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,FREESHIP
UB-000531,C01283,2024-10-10,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-000532,C00897,2025-05-27,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,
UB-000533,C00226,2024-10-22,Completed,Mobile App,Peshawar,SwiftEx,Cash on Delivery,
UB-000534,C01127,2024-12-02,Completed,Web,Karachi,SwiftEx,Wallet,
UB-000535,C01507,2025-01-09,Completed,Marketplace,Rawalpindi,BlueLine,Cash on Delivery,SAVE15
UB-000536,C01092,2024-05-08,Completed,Mobile App,Rawalpindi,BlueLine,Card,
UB-000537,C01470,2025-05-02,Completed,Mobile App,Rawalpindi,Store Pickup,Wallet,
UB-000538,C00299,2024-11-29,Completed,Mobile App,Rawalpindi,RapidGo,Card,
UB-000539,C00400,2024-06-16,Completed,Marketplace,Islamabad,RapidGo,Bank Transfer,
UB-000540,C00186,2025-11-15,Completed,Mobile App,Lahore,SwiftEx,Card,
UB-000541,C01110,2024-07-15,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-000542,C00678,2024-10-12,Completed,Web,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-000543,C01258,2025-12-31,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-000544,C01444,2025-04-15,Completed,Mobile App,Peshawar,SwiftEx,Cash on Delivery,
UB-000545,C00295,2025-04-15,Completed,Web,Islamabad,BlueLine,Cash on Delivery,APP5
UB-000546,C00990,2024-01-26,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-000547,C01152,2024-04-24,Completed,Web,Lahore,SwiftEx,Wallet,SAVE15
UB-000548,C01432,2024-04-14,Completed,Web,Rawalpindi,BlueLine,Cash on Delivery,SAVE15
UB-000549,C01493,2025-01-18,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-000550,C00331,2025-01-07,Completed,Mobile App,Karachi,BlueLine,Bank Transfer,
UB-000551,C00928,2024-08-25,Completed,Web,Karachi,Store Pickup,Bank Transfer,
UB-000552,C00032,2025-01-27,Completed,Web,Rawalpindi,RapidGo,Card,
UB-000553,C01153,2025-08-04,Completed,Mobile App,Lahore,BlueLine,Cash on Delivery,APP5
UB-000554,C00362,2024-05-18,Completed,Marketplace,Karachi,RapidGo,Cash on Delivery,
UB-000555,C00477,2024-01-18,Completed,Web,Karachi,BlueLine,Bank Transfer,FREESHIP
UB-000556,C00788,2024-07-17,Completed,Web,Islamabad,SwiftEx,Wallet,
UB-000557,C01181,2025-09-01,Completed,Marketplace,Islamabad,BlueLine,Bank Transfer,
UB-000558,C00780,2024-01-16,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-000559,C00025,2024-06-29,Completed,Web,Lahore,RapidGo,Cash on Delivery,APP5
UB-000560,C00187,2024-06-24,Completed,Mobile App,Lahore,RapidGo,Card,APP5
UB-000561,C00213,2024-07-21,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,WELCOME10
UB-000562,C01529,2024-11-21,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-000563,C00340,2024-11-22,Completed,Marketplace,Karachi,RapidGo,Bank Transfer,SAVE15
UB-000564,C01388,2025-05-18,Cancelled,Web,Rawalpindi,RapidGo,Card,APP5
UB-000565,C00727,2025-06-23,Completed,Mobile App,Lahore,RapidGo,Card,APP5
UB-000566,C00597,2025-02-18,Completed,Marketplace,Peshawar,BlueLine,Cash on Delivery,
UB-000567,C01063,2025-01-19,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-000568,C00684,2024-01-21,Completed,Mobile App,Islamabad,BlueLine,Card,
